match_id,radiant_win
931,0.6252612740702528
932,0.7004663834074565
945,0.7598519396311662
953,0.85955851176709
955,0.3672166263870083
970,0.5574291794885368
972,0.4443857430794054
978,0.5997283783241589
982,0.8085459864770729
983,0.7400327674586321
984,0.3462384602550508
987,0.570108122106066
1000,0.6447368603005533
1006,0.6182825007041595
1014,0.7670888512655246
1030,0.5703714349239984
1037,0.7501805445718527
1044,0.6330242986023726
1046,0.8008675243178844
1048,0.4299903406786597
1053,0.8748029326952155
1057,0.7163369657172229
1077,0.8907916565144359
1085,0.9654863186275141
1087,0.7534266956151437
1088,0.7530781593359058
1096,0.11798782771824232
1098,0.9627399007486583
1100,0.11211899733297154
1113,0.7375249149295273
1119,0.7379587984821335
1127,0.5356755303478568
1142,0.38417132458884534
1148,0.37083318924872766
1157,0.22516422378860565
1158,0.7845079040015966
1163,0.4392152939106742
1167,0.6791819655876171
1168,0.3605502800911581
1181,0.06082729684345673
1183,0.24165704619970543
1191,0.5877681264930565
1192,0.17908918735158127
1198,0.7934505940722087
1216,0.18105725064591963
1218,0.68258252605798
1221,0.9674833266343879
1222,0.34601842788751724
1225,0.15872677230708343
1226,0.4615460598046291
1230,0.2251051621533543
1242,0.756166269517606
1247,0.6919805372876785
1253,0.347709090671606
1259,0.6208773143592445
1271,0.8733301095357386
1282,0.5582710510307023
1284,0.9530454201250538
1293,0.4244793211535243
1294,0.6165102137741758
1298,0.4635898572955872
1306,0.6250586698111843
1316,0.7403269889942239
1321,0.3366868555060249
1331,0.4584869407632963
1336,0.2019012708922924
1341,0.5797886864003841
1348,0.5161858411234365
1356,0.8666148019905253
1384,0.30309910570228676
1389,0.6292226457200844
1391,0.6365081107520792
1413,0.8159603389392638
1419,0.6446735541938436
1426,0.8407193842195465
1440,0.6839158655632279
1445,0.6122090262115267
1465,0.43290363376087887
1470,0.4948957874795896
1472,0.4984656822793451
1484,0.5682962872942456
1485,0.11100108395924428
1486,0.9041537514997071
1488,0.5827243075285432
1498,0.0418042367491707
1508,0.6670965322949999
1518,0.8556751776748611
1526,0.24030921980310319
1527,0.7817781999549036
1528,0.2430914350166847
1540,0.6572671969547164
1546,0.4815813089423643
1551,0.8012540441918855
1564,0.7573984614092745
1565,0.892014994253232
1568,0.9355905982911809
1572,0.6759168506301145
1573,0.12365544327635694
1581,0.44551600697994187
1585,0.8965811542899471
1588,0.2815086605705554
1595,0.23864096502865964
1596,0.28472393645480554
1603,0.3197697712775664
1615,0.6301691994165577
1621,0.48304492609380384
1623,0.27419648594307056
1630,0.4425487560196992
1636,0.6886833380221201
1642,0.22865059654324676
1654,0.7555000202597498
1657,0.8887629080408808
1665,0.421946185012533
1666,0.7927236296461788
1676,0.754526546436532
1678,0.5467605504947889
1683,0.5311417483072773
1685,0.06653299874759662
1687,0.01696225652396998
1690,0.23196846474136093
1702,0.42248242794667024
1703,0.2543340850063617
1714,0.31609643279827543
1716,0.5947484819356553
1726,0.19327596563598118
1748,0.3202925178650212
1750,0.22576307021888423
1762,0.9542060663702192
1765,0.1189789123259991
1767,0.5608006358819608
1773,0.3686222681123702
1774,0.19751535238734338
1776,0.6793172961786643
1782,0.8373411584394447
1799,0.5232623849591591
1803,0.5127603093016787
1811,0.424791777398428
1820,0.46659507149530693
1823,0.8129507120537449
1864,0.7068783616940288
1871,0.5457636851915856
1874,0.08707131453216108
1878,0.3443258996002318
1888,0.712732539344829
1895,0.819743785067029
1896,0.463396698684532
1899,0.5610449649672571
1901,0.5896032507910502
1903,0.6631656104309688
1913,0.17684109730809086
1935,0.8038719093384287
1946,0.2516479362802876
1958,0.814938010373063
1960,0.5640871595147077
1968,0.34836243042708165
1969,0.5637823616875796
1973,0.27202399149745643
1974,0.5205480352957798
1977,0.4584509128338481
1992,0.6459097859823613
1995,0.20865695886592056
2001,0.7895298996314561
2017,0.5122117152870131
2018,0.2383623250370283
2020,0.37464567417802747
2021,0.31380114616975247
2027,0.4236797779730153
2036,0.5801691420525967
2040,0.1965764888795364
2041,0.17608320940884836
2047,0.9147117795203169
2049,0.3401724246192898
2059,0.29617709917976026
2066,0.28236602496118
2068,0.5527142609176199
2069,0.7357955812576029
2081,0.43381640678871275
2083,0.5760340433601187
2084,0.8937987493911631
2085,0.945305459876085
2096,0.4706156507002662
2104,0.21210514078611806
2105,0.16754233487899242
2110,0.38016108136299137
2112,0.09439067431630359
2115,0.534098493351903
2120,0.15263197607396384
2121,0.14421541035841948
2125,0.8634324091422079
2128,0.6354216183488295
2129,0.41101291022703496
2138,0.5791785765431833
2159,0.7447282445222099
2160,0.22235555377954702
2180,0.6818964745030599
2181,0.6085967883364432
2183,0.7443310395066178
2189,0.16344355833516966
2192,0.46418890361579007
2193,0.9070777180362025
2197,0.12831778399945495
2201,0.4478074712874645
2206,0.8488374496882856
2208,0.8312658366927489
2210,0.7008073790539301
2212,0.7051552778619209
2220,0.5910701961224588
2226,0.5297612087161546
2227,0.06338373575814002
2229,0.3942700973477171
2233,0.20673461619861844
2234,0.9002724287567242
2237,0.3634836394623725
2238,0.5992432274413589
2246,0.3748606064429724
2248,0.30871786977725507
2265,0.38317616477192
2268,0.4069669749128109
2270,0.7086483915704572
2276,0.8396145469364333
2278,0.8512394972882806
2290,0.6174214278311748
2298,0.40391673023925173
2305,0.11117106440168527
2320,0.637951311054392
2325,0.519280985160662
2329,0.8736010511721995
2342,0.643015906487853
2352,0.19756816248531753
2387,0.7143573220495036
2397,0.2300288727324912
2399,0.6911911721300864
2401,0.6389668666579671
2404,0.3051734132898148
2411,0.7108337105878605
2422,0.674460066100805
2424,0.7982496395049444
2425,0.23571226368401393
2429,0.19679799314903743
2433,0.5761518072067727
2434,0.6850066425219449
2436,0.09873582650805506
2440,0.11721741973996953
2448,0.5754145265779602
2458,0.6718594633991332
2460,0.36651982286378537
2466,0.645565874514769
2473,0.43388030027605334
2479,0.32985306981060164
2493,0.19740012523478212
2504,0.19576494197313501
2524,0.7782374009528528
2526,0.9806144281921161
2531,0.32159202006697507
2532,0.07672921661389151
2546,0.5240056388646698
2561,0.86441294413563
2565,0.17021098943290525
2570,0.5896226832730075
2579,0.6267152719987678
2581,0.2278003898258126
2592,0.7743641404338143
2593,0.4030661427219075
2594,0.2927616384357682
2618,0.8045512316659676
2628,0.4028377601078509
2638,0.47717088810484676
2647,0.6481934217258496
2654,0.7376805384061965
2655,0.5679159226174807
2669,0.22780528602782607
2674,0.5665094619046597
2677,0.7043124062370548
2687,0.37353933250452503
2689,0.2571918314586336
2694,0.6837477131650924
2702,0.3005963330986729
2704,0.9304433794733282
2706,0.9055059931208156
2712,0.10326108628413753
2716,0.46132462825409576
2727,0.28874381066432947
2729,0.3629775870233946
2738,0.8234173263934137
2739,0.2617953502423041
2745,0.8053744509685036
2759,0.7483212443298661
2766,0.7188136271195225
2767,0.43061315867584204
2773,0.24055229140174125
2778,0.6769732257764793
2783,0.5185951638708142
2788,0.6726927910685959
2792,0.600201415883568
2803,0.4517819775467897
2808,0.16432849664041063
2816,0.3650500294523952
2821,0.9498898432277763
2826,0.8465590604427568
2840,0.47647142306859364
2844,0.8097865109221491
2846,0.30335882638774725
2847,0.42363589487426706
2857,0.7313081795748627
2861,0.1851832336113344
2888,0.5691427496810613
2903,0.6833507606250697
2904,0.3798282071711682
2907,0.21839436928080602
2909,0.3115194598105876
2910,0.46993683015760684
2915,0.5179422985987227
2918,0.6973105117595166
2920,0.5032122127495644
2926,0.21651356838297503
2929,0.9319939915395382
2947,0.6011924253058559
2950,0.6989458732832048
2952,0.47799823643531253
2953,0.3836965750204139
2956,0.32226503114660704
2961,0.5711508449199771
2962,0.9477515118048487
2967,0.234097847861287
2973,0.654993513701466
2974,0.47711966640660186
2981,0.5959109349564282
3001,0.26735009042189206
3006,0.09690234544863982
3007,0.7160921884957182
3008,0.6237842056828767
3014,0.5128718250742009
3022,0.5402977115117287
3032,0.569367426381431
3033,0.8738613417517366
3043,0.49549071103203723
3048,0.17505512310850566
3061,0.28477922280465656
3063,0.3632455674957902
3087,0.5415805635865368
3088,0.44914277638715727
3096,0.0687675924977844
3102,0.12069197843657144
3111,0.6454224744662237
3119,0.7528856949227501
3122,0.6555536969746945
3126,0.6907344047881575
3131,0.3868133617197076
3132,0.41582187934928844
3145,0.8736247594932713
3154,0.6974791791668652
3178,0.5879549586428962
3186,0.3437592876764639
3187,0.5322699259817557
3189,0.40518742676362335
3191,0.9139804299878025
3192,0.9448010230132342
3199,0.48133413598483493
3211,0.5009249794602113
3224,0.4388741154745792
3225,0.4573936536238186
3231,0.5532778387972357
3235,0.5121471716356732
3237,0.6227408118513992
3240,0.13499703902844565
3242,0.5775373007238699
3254,0.814933713653834
3256,0.4441322021406836
3257,0.40621417042385444
3289,0.5623411714460987
3294,0.41136326964869097
3301,0.4174006754574498
3302,0.3628743200831832
3314,0.36509552183327115
3326,0.581880686149006
3332,0.7787117414085385
3345,0.5680369898438672
3349,0.684427392776919
3357,0.7997259460303854
3380,0.5149382261380557
3389,0.7024995739820926
3397,0.9191852130500535
3399,0.6011107001746385
3407,0.8360060543904246
3411,0.27711730368490833
3413,0.5336215815023057
3417,0.2816424708360201
3418,0.06117369350327516
3426,0.8305408499574669
3443,0.1363865926501936
3456,0.9057400855053667
3464,0.8056123117594193
3467,0.735545597601206
3473,0.6492251733044476
3479,0.0956111385015061
3481,0.8660324388148887
3492,0.5878303846905609
3498,0.9136940495112238
3499,0.41101302250617666
3505,0.7239258176983546
3529,0.465133445513069
3535,0.40481648936688114
3540,0.2840333202601445
3561,0.7176370555238937
3564,0.9138758150166233
3574,0.5495794561796605
3590,0.7795404767600338
3592,0.27957730923961027
3596,0.9009658163429322
3604,0.2271176688102971
3620,0.7251722741794061
3623,0.2595757349243712
3632,0.7726869385833787
3641,0.33664328274311
3647,0.2214208052012205
3653,0.11359533291276704
3656,0.42112083509222425
3667,0.6905154387955569
3672,0.45129103100493173
3683,0.6859184536151278
3695,0.47907212842635233
3717,0.5127105765702183
3736,0.3197462053246708
3740,0.32312246554318114
3753,0.46318746082227286
3769,0.643811771171714
3771,0.575386016773074
3787,0.9050044109668568
3790,0.387614500987063
3792,0.8353838270490813
3801,0.2888646974722261
3806,0.7318912177756676
3812,0.07035045224069271
3815,0.8364464332314161
3840,0.7536493316846984
3846,0.5296096445986197
3858,0.5328236230228626
3872,0.29881592718958105
3873,0.2003327146724024
3874,0.601418155519671
3876,0.8633513949845021
3880,0.6347701132203102
3882,0.42230813413609375
3894,0.657921412530987
3901,0.8439834214784654
3902,0.7391493457326308
3908,0.8314357819389452
3919,0.28443983762420844
3921,0.24328166101567628
3922,0.3839649174126864
3924,0.06147713121464114
3939,0.849113576846596
3952,0.4424188913172063
3959,0.4444910030292645
3964,0.2330878965406302
3972,0.6931927134450436
3978,0.922974011498695
3979,0.5145029982480013
3988,0.053851991157851914
3989,0.8266327274995932
3991,0.7493580233765715
3996,0.9386063872340239
4005,0.2786226127059843
4012,0.4702516522761648
4013,0.33023720694288206
4014,0.07288891799354288
4018,0.5050519106837684
4027,0.41017411286607924
4030,0.24064013532867906
4035,0.40405971132946955
4036,0.891570936803635
4046,0.8697820743246731
4059,0.30396447783444736
4066,0.40930460288758547
4082,0.5468114879185924
4090,0.7284145238991155
4100,0.9332989538981104
4107,0.5178995761978877
4109,0.07864932887597398
4110,0.5095363670496982
4121,0.46988673092560895
4123,0.32762941335515855
4124,0.7873889900361154
4129,0.9004692870523008
4136,0.5613926757784251
4139,0.4298927392274207
4145,0.5875674327950705
4154,0.4898934997884102
4156,0.8702827117072162
4161,0.44754925396227296
4165,0.5251150631528424
4169,0.44196246298887487
4188,0.7104978558790495
4195,0.4063438785538237
4204,0.9277896579272359
4211,0.7896709615014261
4213,0.6808592372012268
4218,0.37269911340610445
4220,0.8386233126528013
4222,0.04367160160817594
4227,0.6269987519807547
4229,0.9224707681573169
4233,0.48756738603392785
4239,0.8363039067322559
4242,0.5487927805285734
4249,0.6469112923503996
4260,0.872173826936665
4263,0.8324187726672819
4265,0.7046896201273702
4267,0.5017715423885741
4276,0.9177346479243798
4278,0.6710140069515381
4279,0.2087059741007182
4280,0.05000765582210197
4281,0.37606898907974184
4282,0.7451613333157567
4288,0.15542892068707964
4306,0.4721158128936933
4308,0.2593999591291788
4309,0.478252148210746
4313,0.5204738889661247
4320,0.9966390679159477
4324,0.42713353368060875
4334,0.6755423396675312
4341,0.41030835165353813
4349,0.20744890685190095
4353,0.6302101349916096
4354,0.5318885399861442
4356,0.2844264587864644
4366,0.4125317359737605
4371,0.7134398942702047
4375,0.43268446701884694
4377,0.8557944773682217
4384,0.18256015857972055
4389,0.3792812921616743
4394,0.439502615881032
4409,0.534809702654789
4411,0.6390056058090763
4416,0.38713102861876725
4437,0.4682008068831726
4442,0.38306088788240855
4443,0.46850789460212416
4449,0.40490570761908184
4457,0.39069961980245216
4459,0.5204266740055382
4472,0.24634666568568236
4475,0.6880457063783773
4476,0.8086612188170861
4482,0.48519711622458084
4519,0.04167845695547734
4533,0.6703305409589533
4537,0.13034720756101617
4538,0.25897524858599563
4541,0.31118013148567203
4556,0.860487526330808
4558,0.6741086829134756
4567,0.667644111310492
4586,0.33963024039092743
4596,0.6290269055575654
4615,0.7703510623972075
4617,0.30953206497825536
4619,0.3916505229429085
4623,0.13893691632441002
4643,0.349897691961395
4644,0.08832836068935854
4645,0.5474689682500362
4655,0.07089578006439422
4658,0.7834595176374741
4667,0.08004280005231722
4669,0.5098373754647197
4674,0.3948206438290918
4691,0.11323720404602768
4704,0.4995139345971469
4708,0.766365433064212
4733,0.9070979749758457
4745,0.13962864828756877
4748,0.252246168081995
4749,0.25463762889228336
4755,0.45381893954620306
4760,0.5868264696117687
4762,0.4856189224143149
4763,0.38767727501437943
4771,0.7341012584399663
4772,0.6846226762369664
4782,0.9020335250202516
4786,0.14996887680616977
4792,0.579622835946651
4798,0.5442610331821178
4803,0.1710600987590695
4817,0.7189893005326526
4818,0.5549432599561653
4825,0.07287960782083103
4832,0.1287360026936598
4834,0.7385650575055518
4836,0.16697204473741756
4837,0.6786863548131362
4852,0.15480626149338025
4853,0.43307868235397606
4858,0.1525332810068036
4862,0.6046766583016804
4888,0.2947555984906541
4889,0.8210135015639839
4893,0.5088562415428186
4897,0.8563669452333401
4909,0.251567242451279
4952,0.5709635671097845
4961,0.5104331218238423
4969,0.8203655040578941
4972,0.46513349856741976
4998,0.31504619560451436
5029,0.8281732705524526
5031,0.370722997185204
5041,0.23406633995501133
5044,0.4451254860139572
5045,0.5577509571304041
5047,0.2587692419140567
5050,0.9561180335439219
5051,0.1845320705342268
5056,0.381703845385742
5060,0.6475856795695809
5061,0.876844589587961
5064,0.4369165075109344
5069,0.8900812503362786
5073,0.5314018661551051
5074,0.9092349513329361
5077,0.09122693259836206
5099,0.4453611159663382
5120,0.8773980068480042
5125,0.6614285616490005
5137,0.15317519705050864
5146,0.6723836955824923
5148,0.6648946276587482
5155,0.29060716122464547
5178,0.23533719786683516
5187,0.9028885336920651
5188,0.5068273688542473
5198,0.1919238319771563
5205,0.2308894740027182
5210,0.23707636989955677
5212,0.34985101926432555
5214,0.2755146310988906
5215,0.5078367210488052
5217,0.1338265080165782
5219,0.024396684090027057
5227,0.3323960682334117
5233,0.836182308458805
5241,0.5356937469474673
5257,0.6706709350113199
5259,0.29742005699086804
5262,0.2996487308334475
5266,0.38496729324477375
5275,0.5538906440225582
5291,0.5983170109291925
5299,0.4690258349638344
5302,0.5208587581836396
5304,0.6487190900325228
5310,0.390883631280475
5325,0.2286281883907682
5332,0.6705018033562762
5341,0.34837160581619325
5343,0.6049763980605932
5349,0.25775076484930304
5350,0.3843956609480268
5365,0.7957500410673194
5367,0.43765569899911827
5372,0.21492656310025696
5385,0.4956864245342733
5392,0.40554991078044983
5399,0.2670214607797686
5402,0.8855364298399689
5407,0.6491259168438908
5411,0.5267572915740663
5415,0.5956408733131698
5423,0.6081258968456486
5426,0.1564263212439533
5437,0.5994972081415246
5440,0.2977059683928381
5445,0.7544420075339754
5454,0.23809772688692024
5460,0.811365556537778
5470,0.7281688650481747
5472,0.24403419398394632
5480,0.08977820546605142
5484,0.03528722906272742
5485,0.9343703244405104
5497,0.7363645641536564
5501,0.6903521629317293
5513,0.5744948900209724
5563,0.3203148101669743
5564,0.46016328899976366
5570,0.6257114932243311
5582,0.3311580520290425
5616,0.6672305530141677
5617,0.5331598712335891
5619,0.4186646360302981
5626,0.6485100188321196
5628,0.21073809531087773
5629,0.5284747843550315
5630,0.4017708877200605
5634,0.31244596794847057
5646,0.19222569105273374
5650,0.4589944764756233
5664,0.9206373555225748
5666,0.8051347654812331
5678,0.9387061759617699
5687,0.2646662680083495
5691,0.6971207557598263
5694,0.5761893504712352
5703,0.361118297452749
5709,0.20442942856709795
5711,0.2023051440845684
5718,0.48468350745552624
5724,0.7744802204816119
5725,0.26368488855341354
5726,0.33676361548709705
5728,0.8213970621560772
5753,0.7013781718195907
5758,0.2283770275729261
5759,0.23589153361336063
5766,0.26297527376027763
5772,0.27472921789616556
5775,0.2788515151450542
5780,0.8113862310598566
5782,0.6059698411604322
5784,0.6050172709642112
5804,0.644900771835565
5808,0.8042620742386207
5809,0.3981769559626758
5815,0.4540561115888334
5817,0.619553940081277
5825,0.46619542585616003
5833,0.5612755536431281
5838,0.34464393915499497
5840,0.5652488919184067
5846,0.6093135492748895
5848,0.5346388509222735
5851,0.8230430360070257
5867,0.31127803962936845
5869,0.44257625640672343
5870,0.4119354584741958
5871,0.6893701656424319
5873,0.3554544957390257
5875,0.3466291891666238
5876,0.6288253991756735
5879,0.8799612379133271
5880,0.39510989811268904
5881,0.18068875677882457
5887,0.46737682381884915
5891,0.604839932665611
5893,0.5376545647958019
5907,0.77641702933403
5909,0.26259685504108343
5915,0.051303475051668455
5917,0.5329309286411645
5918,0.12272941544652592
5929,0.6507035330879387
5935,0.7880987598652209
5938,0.3508359121192507
5940,0.4430573268191548
5942,0.1316895190489676
5950,0.6301247374493715
5963,0.16323871874150767
5968,0.5542298650785991
5969,0.8077517244244926
5970,0.4063637100769311
5978,0.4167732657826055
5987,0.7879741469184929
5990,0.2900745593897396
5997,0.8832573868530835
5998,0.4521315011066433
6001,0.44711574862440984
6004,0.6523310920523292
6005,0.2585243247586809
6011,0.545314029095509
6013,0.7185647091516487
6029,0.49747349338437025
6043,0.39340195986683363
6045,0.16268230316427043
6049,0.2427846775449451
6051,0.71669755041316
6064,0.5417900503689346
6066,0.08205939938459138
6071,0.8748126183751977
6078,0.47704578897535493
6085,0.28252235949573656
6086,0.7346477571294862
6095,0.32881119642873824
6103,0.26372130539061234
6105,0.31250665181272447
6106,0.8091514213287395
6107,0.4281605560459041
6111,0.7280247210899837
6114,0.8125526444626852
6118,0.5327439493970213
6139,0.0869649165670368
6140,0.44774988059805765
6147,0.6310730572119048
6153,0.8553042744593694
6156,0.6277698190382285
6158,0.37614865620574955
6163,0.3563384660743723
6165,0.5455125434480886
6176,0.6200514781108177
6178,0.6095824806143681
6182,0.4059451311031205
6199,0.18574131490425222
6207,0.2521704159202783
6220,0.4789646339156351
6223,0.4385655037721588
6227,0.23296027403895112
6235,0.7214958974362468
6246,0.5883034756004464
6259,0.21005212629609082
6267,0.6857862320555012
6278,0.8416172065915042
6287,0.9172166222032889
6307,0.6552459386633487
6312,0.866422447531514
6314,0.49122588736264805
6315,0.4522106087008579
6316,0.10699517287350846
6321,0.585498894883307
6324,0.7546653929848197
6325,0.9699602108817117
6332,0.7174036944541281
6336,0.5002469976898519
6337,0.5561907945851271
6341,0.7036466201375616
6349,0.8106422205402148
6353,0.3641261723182545
6362,0.6998262043049241
6371,0.3688732099855085
6386,0.1871898818986174
6387,0.6427641461643261
6388,0.7191142966539639
6389,0.7709490699374446
6391,0.6542016114836516
6410,0.34122867847586275
6413,0.36330163679789007
6421,0.42369272011693376
6428,0.6527363484742063
6429,0.5241341538353611
6433,0.4630983639498442
6438,0.552542996156826
6439,0.609639103540911
6442,0.6936067141871601
6444,0.6913881826565662
6451,0.7720340300009055
6456,0.4330109978820741
6461,0.8388369056315372
6478,0.5593595967700408
6483,0.11815400992671107
6488,0.44324531503081793
6489,0.6707941968851795
6498,0.8992349179367971
6501,0.2091602053548425
6505,0.5639512187633221
6513,0.1423399311553433
6515,0.49468021720279276
6531,0.7114245849278128
6562,0.4340653463970381
6564,0.6693920091032434
6572,0.8276488392266975
6574,0.41270566057356656
6586,0.7561865554552754
6588,0.1807781132960416
6601,0.5922759937924623
6608,0.6383988352219757
6611,0.1374594793600767
6614,0.1647580959486059
6617,0.3107334667632288
6628,0.5012303127311417
6632,0.34720798773805495
6642,0.4395871967079514
6643,0.8764898448672479
6660,0.5525613430170913
6667,0.04054253919498112
6671,0.11017998458828249
6682,0.6442203155501169
6699,0.8011237804390505
6702,0.5739160073834108
6703,0.9516511210562125
6705,0.3125100454595115
6707,0.3459786208824328
6709,0.7157646580696527
6718,0.21024536112131678
6720,0.4663295065052506
6721,0.4154580766456502
6725,0.2205300115397434
6726,0.4721898026116838
6727,0.2891090562439955
6760,0.4419693347178506
6788,0.6902321040667189
6791,0.38615981443263464
6793,0.07166617951974168
6794,0.29722188868516514
6808,0.45600536630710015
6809,0.8010647323487123
6810,0.8246068897837397
6819,0.7113468954070123
6820,0.8316939748404115
6829,0.2494077492882077
6831,0.23163801715058163
6833,0.9672986027989143
6847,0.9340393454705319
6856,0.7208607501637877
6858,0.20205467637298596
6860,0.5880823197153923
6866,0.545990971140681
6871,0.6357101187453018
6872,0.4408775059197457
6877,0.5043107131135147
6878,0.7544630307461009
6879,0.49273193763409223
6880,0.6813834007198222
6886,0.8128679473678265
6894,0.5723220735827748
6897,0.3056021413255844
6906,0.6056306386498949
6916,0.5888328282590419
6919,0.7032077149594088
6939,0.7472953816354929
6958,0.8588110814474649
6959,0.5341778971681906
6967,0.8298146961868573
6989,0.9392006179498974
7000,0.5395642008076398
7004,0.44225615651323624
7006,0.7437967611891085
7007,0.470680870423851
7008,0.8686574842392558
7027,0.7523518514055989
7055,0.6818474991849702
7059,0.715838365416547
7066,0.43383540226425643
7067,0.5595217930259396
7073,0.6829785757783848
7080,0.629889075062043
7089,0.4907759700367543
7099,0.12404601486209213
7109,0.6381327131932466
7134,0.5890653851091172
7138,0.6377488431443343
7139,0.4369925913729065
7142,0.24325227158054913
7151,0.36740393842115365
7153,0.3053659656296819
7169,0.3380447657837585
7185,0.42483497351265
7193,0.22629740085545727
7200,0.9256176006876375
7216,0.6004392052517579
7221,0.8638053409021414
7223,0.6570829366535228
7236,0.683255214626122
7237,0.6447263059858646
7244,0.34679814326105346
7245,0.740793005877453
7251,0.36186590262958507
7252,0.7664564997656438
7264,0.7182073620510211
7284,0.4660107604520922
7301,0.6222743901702756
7304,0.621680221857962
7307,0.6295831837253466
7308,0.428011244118419
7315,0.7121865854374719
7323,0.29279462783086285
7324,0.3071303381770229
7326,0.5414770228246721
7330,0.7749722671727941
7367,0.758234220002956
7371,0.7473437363977039
7389,0.5916757707256971
7394,0.30018187258846835
7404,0.5338292659366368
7410,0.3337647797479079
7423,0.026809143100759925
7434,0.309866406604989
7438,0.25045140733372573
7449,0.3136778525082887
7461,0.4673671774075033
7464,0.7341437145554657
7465,0.6480895638363303
7469,0.6459922323367
7472,0.6701438235768761
7474,0.12898764497652862
7492,0.17689029407028506
7496,0.6958457053353205
7499,0.6936681575035419
7507,0.8146211946518751
7513,0.7479701727452236
7515,0.605190506140583
7535,0.7283431929510636
7542,0.6326653190530012
7568,0.6006098986525238
7578,0.771823864615738
7586,0.9068006672839738
7587,0.4291230633295974
7593,0.27266662217829696
7608,0.7743776853855079
7613,0.23338901645605334
7617,0.47429906936999927
7624,0.7522783431344806
7627,0.7049114751021459
7630,0.5761297140475057
7634,0.29753850970773205
7644,0.6690603442241819
7651,0.33327573629560914
7655,0.5726257159858512
7659,0.5362266679336395
7665,0.32359119112681917
7666,0.8847552376666538
7675,0.469179974206558
7678,0.21345669625536381
7689,0.22737838330402527
7695,0.7274532443121746
7696,0.3179868717883411
7708,0.059888312368792634
7725,0.8186919879787027
7731,0.40739934784770837
7737,0.20482995597786324
7739,0.7332338873236428
7758,0.6410651205723785
7763,0.23222384239548413
7769,0.5155017578672497
7775,0.6630845741042322
7783,0.41569570750635476
7787,0.08301404922891564
7788,0.6168976276229872
7792,0.6703287175477022
7797,0.7739894758428817
7798,0.6430262557154695
7800,0.4350722787475224
